fight_id,bout,outcome,weightclass,method,round,time,time format,referee,details,event,fighter_a_nickname,fighter_b_nickname
4792,Andrei Arlovski vs. Shamil Abdurakhimov,L/W,Heavyweight Bout,Decision - Unanimous ,3,5:00,3 Rnd (5-5-5),Leon Roberts,Maria Makhmutova 28 - 29.Ben Cartlidge 27 - 30.Derek Cleary 27 - 30.,UFC Fight Night: Hunt vs. Oleinik ,The Pitbull,Abrek
4791,Aleksei Kunchenko vs. Thiago Alves,W/L,Welterweight Bout,Decision - Unanimous ,3,5:00,3 Rnd (5-5-5),Marc Goddard,Pawel Harasim 27 - 30.Mark Collett 28 - 29.Maciej Motylewski 28 - 29.,UFC Fight Night: Hunt vs. Oleinik ,,Pitbull
4790,Khalid Murtazaliev vs. CB Dollaway,W/L,Middleweight Bout,KO/TKO ,2,5:00,3 Rnd (5-5-5),Herb Dean,Punches to Head On Ground ,UFC Fight Night: Hunt vs. Oleinik ,,The Doberman
4789,Petr Yan vs. Jin Soo Son,W/L,Bantamweight Bout,Decision - Unanimous ,3,5:00,3 Rnd (5-5-5),Marc Goddard,Derek Cleary 27 - 30.Pawel Harasim 27 - 30.Mark Collett 28 - 29.,UFC Fight Night: Hunt vs. Oleinik ,No Mercy,
4788,Rustam Khabilov vs. Kajan Johnson,W/L,Lightweight Bout,Decision - Split ,3,5:00,3 Rnd (5-5-5),Leon Roberts,Ben Cartlidge 28 - 29.David Lethaby 29 - 28.Maciej Motylewski 28 - 29.,UFC Fight Night: Hunt vs. Oleinik ,Tiger,Ragin'
4787,Mairbek Taisumov vs. Desmond Green,W/L,Lightweight Bout,Decision - Unanimous ,3,5:00,3 Rnd (5-5-5),Kiselev Viacheslav,Mark Collett 27 - 30.Derek Cleary 27 - 30.Pawel Harasim 27 - 30.,UFC Fight Night: Hunt vs. Oleinik ,Beckan,The Predator
4786,Magomed Ankalaev vs. Marcin Prachnio,W/L,Light Heavyweight Bout,KO/TKO ,1,3:09,3 Rnd (5-5-5),Herb Dean,Kick to Head At Distance ,UFC Fight Night: Hunt vs. Oleinik ,,
4785,Adam Yandiev vs. Jordan Johnson,L/W,Middleweight Bout,Submission ,2,0:42,3 Rnd (5-5-5),Marc Goddard,Arm Triangle From Half Guard ,UFC Fight Night: Hunt vs. Oleinik ,Boroda,
4784,Ramazan Emeev vs. Stefan Sekulic,W/L,Welterweight Bout,Decision - Unanimous ,3,5:00,3 Rnd (5-5-5),Leon Roberts,Maria Makhmutova 28 - 29.Lukasz Bosacki 27 - 30.Derek Cleary 26 - 30.,UFC Fight Night: Hunt vs. Oleinik ,Gorets,
4783,Merab Dvalishvili vs. Terrion Ware,W/L,Bantamweight Bout,Decision - Unanimous ,3,5:00,3 Rnd (5-5-5),Kiselev Viacheslav,Ben Cartlidge 25 - 30.David Lethaby 25 - 30.Maciej Motylewski 25 - 30.,UFC Fight Night: Hunt vs. Oleinik ,The Machine,Flash
4782,Tyron Woodley vs. Darren Till,W/L,UFC Welterweight Title Bout,Submission ,2,4:19,5 Rnd (5-5-5-5-5),Dan Miragliotta,D'Arce Choke From Half Guard ,UFC 228: Woodley vs. Till ,The Chosen One,The Gorilla
4781,Jessica Andrade vs. Karolina Kowalkiewicz,W/L,Women's Strawweight Bout,KO/TKO ,1,1:58,3 Rnd (5-5-5),Kerry Hatley,Punch to Head At Distance ,UFC 228: Woodley vs. Till ,Bate Estaca,
4780,Zabit Magomedsharipov vs. Brandon Davis,W/L,Featherweight Bout,Submission ,2,3:46,3 Rnd (5-5-5),Jacob Montalvo,Suloev Stretch From Back Control ,UFC 228: Woodley vs. Till ,,Killer B
4779,Jimmie Rivera vs. John Dodson,W/L,Bantamweight Bout,Decision - Unanimous ,3,5:00,3 Rnd (5-5-5),Dan Miragliotta,Chris Lee 27 - 30.Steve Armstrong 27 - 30.Aladin Martinez 28 - 29.,UFC 228: Woodley vs. Till ,El Terror,The Magician
4778,Abdul Razak Alhassan vs. Niko Price,W/L,Welterweight Bout,KO/TKO ,1,0:43,3 Rnd (5-5-5),Jacob Montalvo,Punches to Head At Distance ,UFC 228: Woodley vs. Till ,,The Hybrid
4777,Carla Esparza vs. Tatiana Suarez,L/W,Women's Strawweight Bout,KO/TKO ,3,4:33,3 Rnd (5-5-5),Kerry Hatley,Punches to Head From Guard ,UFC 228: Woodley vs. Till ,Cookie Monster,
4776,Aljamain Sterling vs. Cody Stamann,W/L,Bantamweight Bout,Submission ,2,3:42,3 Rnd (5-5-5),Kevin MacDonald,Suloev Stretch From Back Control ,UFC 228: Woodley vs. Till ,Funk Master,The Spartan
4775,Geoff Neal vs. Frank Camacho,W/L,Welterweight Bout,KO/TKO ,2,1:23,3 Rnd (5-5-5),Dan Miragliotta,Kick to Head At Distance ,UFC 228: Woodley vs. Till ,Handz of Steel,The Crank
4774,Charles Byrd vs. Darren Stewart,L/W,Middleweight Bout,KO/TKO ,2,2:17,3 Rnd (5-5-5),Jacob Montalvo,Elbow to Head At Distance ,UFC 228: Woodley vs. Till ,Kid Dynamite,The Dentist
4773,Diego Sanchez vs. Craig White,W/L,Welterweight Bout,Decision - Unanimous ,3,5:00,3 Rnd (5-5-5),Kerry Hatley,Dan Mathisen 27 - 30.Steve Armstrong 27 - 30.Aladin Martinez 27 - 30.,UFC 228: Woodley vs. Till ,Nightmare,The Thundercat
4772,Jim Miller vs. Alex White,W/L,Lightweight Bout,Submission ,1,1:29,3 Rnd (5-5-5),Kevin MacDonald,Rear Naked Choke ,UFC 228: Woodley vs. Till ,A-10,The Spartan
4771,Irene Aldana vs. Lucie Pudilova,W/L,Women's Bantamweight Bout,Decision - Split ,3,5:00,3 Rnd (5-5-5),Dan Miragliotta,Chris Lee 28 - 29.Don Turnage 29 - 28.Steve Armstrong 28 - 29.,UFC 228: Woodley vs. Till ,,
4770,Robert Sanchez vs. Jarred Brooks,L/W,Flyweight Bout,Decision - Split ,3,5:00,3 Rnd (5-5-5),Jacob Montalvo,Chris Lee 28 - 29.Don Turnage 29 - 28.Steve Armstrong 28 - 29.,UFC 228: Woodley vs. Till ,Littlefury,The Monkey God
4769,Justin Gaethje vs. James Vick,W/L,Lightweight Bout,KO/TKO ,1,1:27,5 Rnd (5-5-5-5-5),Kevin MacDonald,Punch to Head In Clinch ,UFC Fight Night: Gaethje vs. Vick ,The Highlight,The Texecutioner
4768,Michael Johnson vs. Andre Fili,W/L,Featherweight Bout,Decision - Split ,3,5:00,3 Rnd (5-5-5),Blake Grice,Sal D'amato 28 - 29.Kristy Gynan 30 - 27.Glenn Trowbridge 28 - 29.,UFC Fight Night: Gaethje vs. Vick ,The Menace,Touchy
4767,Cortney Casey vs. Angela Hill,W/L,Women's Strawweight Bout,Decision - Split ,3,5:00,3 Rnd (5-5-5),Bryan Miner,Glenn Trowbridge 27 - 30.Matt Prieto 29 - 28.Sal D'amato 28 - 29.,UFC Fight Night: Gaethje vs. Vick ,Cast Iron,Overkill
4766,Jake Ellenberger vs. Bryan Barberena,L/W,Welterweight Bout,KO/TKO ,1,2:26,3 Rnd (5-5-5),Bryan Miner,Punch to Head In Clinch ,UFC Fight Night: Gaethje vs. Vick ,The Juggernaut,Bam Bam
4765,John Moraga vs. Deiveson Figueiredo,L/W,Flyweight Bout,KO/TKO ,2,3:08,3 Rnd (5-5-5),Dave Jobeun,Punch to Body In Clinch ,UFC Fight Night: Gaethje vs. Vick ,,Deus da Guerra
4764,Eryk Anders vs. Tim Williams,W/L,Middleweight Bout,KO/TKO ,3,4:42,3 Rnd (5-5-5),Blake Grice,Kick to Head At Distance ,UFC Fight Night: Gaethje vs. Vick ,Ya Boi,The South Jersey Strangler
4763,James Krause vs. Warlley Alves,W/L,Welterweight Bout,KO/TKO ,2,2:28,3 Rnd (5-5-5),Kevin MacDonald,Flying Knee Head ,UFC Fight Night: Gaethje vs. Vick ,The,
4762,Cory Sandhagen vs. Iuri Alcantara,W/L,Bantamweight Bout,KO/TKO ,2,1:01,3 Rnd (5-5-5),Brandon Pfannenstiel,Punches to Head On Ground ,UFC Fight Night: Gaethje vs. Vick ,,Marajo
4761,Andrew Sanchez vs. Markus Perez,W/L,Middleweight Bout,Decision - Unanimous ,3,5:00,3 Rnd (5-5-5),Dave Jobeun,Glenn Hamada 28 - 29.Sal D'amato 28 - 29.Matt Prieto 28 - 29.,UFC Fight Night: Gaethje vs. Vick ,El Dirte,Maluko
4760,Mickey Gall vs. George Sullivan,W/L,Welterweight Bout,Submission ,1,1:09,3 Rnd (5-5-5),Bryan Miner,Rear Naked Choke ,UFC Fight Night: Gaethje vs. Vick ,,The Silencer
4759,Joanne Wood vs. Kalindra Faria,W/L,Women's Flyweight Bout,Submission ,1,4:57,3 Rnd (5-5-5),Kevin MacDonald,Armbar From Bottom Guard ,UFC Fight Night: Gaethje vs. Vick ,JoJo,
4758,Drew Dober vs. Jon Tuck,W/L,Lightweight Bout,Decision - Unanimous ,3,5:00,3 Rnd (5-5-5),Blake Grice,Matt Prieto 27 - 30.Derek Cleary 26 - 30.Sal D'amato 26 - 30.,UFC Fight Night: Gaethje vs. Vick ,,Super Saiyan
4757,Rani Yahya vs. Luke Sanders,W/L,Bantamweight Bout,Submission ,1,1:31,3 Rnd (5-5-5),Dave Jobeun,Heel Hook On Ground ,UFC Fight Night: Gaethje vs. Vick ,,Cool Hand
4756,TJ Dillashaw vs. Cody Garbrandt,W/L,UFC Bantamweight Title Bout,KO/TKO ,1,4:10,5 Rnd (5-5-5-5-5),Herb Dean,Punches to Head At Distance ,UFC 227: Dillashaw vs. Garbrandt 2 ,,No Love
4755,Demetrious Johnson vs. Henry Cejudo,L/W,UFC Flyweight Title Bout,Decision - Split ,5,5:00,5 Rnd (5-5-5-5-5),Mike Beltran,Ron McCarthy 47 - 48.Marcos Rosales 48 - 47.Sal D'amato 47 - 48.,UFC 227: Dillashaw vs. Garbrandt 2 ,Mighty Mouse,Triple C
4754,Cub Swanson vs. Renato Moicano,L/W,Featherweight Bout,Submission ,1,4:15,3 Rnd (5-5-5),Blake Grice,Rear Naked Choke ,UFC 227: Dillashaw vs. Garbrandt 2 ,,
4753,Polyana Viana vs. JJ Aldrich,L/W,Women's Strawweight Bout,Decision - Unanimous ,3,5:00,3 Rnd (5-5-5),Herb Dean,Marcos Rosales 28 - 29.Sal D'amato 28 - 29.Ron McCarthy 27 - 30.,UFC 227: Dillashaw vs. Garbrandt 2 ,Dama de Ferro,
4752,Thiago Santos vs. Kevin Holland,W/L,Middleweight Bout,Decision - Unanimous ,3,5:00,3 Rnd (5-5-5),Mike Beltran,Derek Cleary 27 - 29.Mike Bell 27 - 29.Guilherme Bravo 26 - 29.,UFC 227: Dillashaw vs. Garbrandt 2 ,Marreta,Trailblazer
4751,Pedro Munhoz vs. Brett Johns,W/L,Bantamweight Bout,Decision - Unanimous ,3,5:00,3 Rnd (5-5-5),Blake Grice,Sal D'amato 26 - 30.Ron McCarthy 28 - 29.Marcos Rosales 27 - 29.,UFC 227: Dillashaw vs. Garbrandt 2 ,The Young Punisher,The Pikey
4750,Ricky Simon vs. Montel Jackson,W/L,Bantamweight Bout,Decision - Unanimous ,3,5:00,3 Rnd (5-5-5),Frank Trigg,Derek Cleary 27 - 30.Marcos Rosales 27 - 30.Mike Bell 28 - 29.,UFC 227: Dillashaw vs. Garbrandt 2 ,,Quik
4749,Ricardo Ramos vs. Kyung Ho Kang,W/L,Bantamweight Bout,Decision - Split ,3,5:00,3 Rnd (5-5-5),Mike Beltran,Derek Cleary 29 - 28.Marcos Rosales 28 - 29.Sal D'amato 28 - 29.,UFC 227: Dillashaw vs. Garbrandt 2 ,,Mr. Perfect
4748,Matt Sayles vs. Sheymon Moraes,L/W,Featherweight Bout,Decision - Unanimous ,3,5:00,3 Rnd (5-5-5),Blake Grice,Ron McCarthy 28 - 29.Guilherme Bravo 28 - 29.Sal D'amato 28 - 29.,UFC 227: Dillashaw vs. Garbrandt 2 ,,
4747,Alex Perez vs. Jose Torres,W/L,Flyweight Bout,KO/TKO ,1,3:46,3 Rnd (5-5-5),Frank Trigg,Punches to Head At Distance ,UFC 227: Dillashaw vs. Garbrandt 2 ,,Shorty
4746,Danielle Taylor vs. Zhang Weili,L/W,Women's Strawweight Bout,Decision - Unanimous ,3,5:00,3 Rnd (5-5-5),Blake Grice,Ron McCarthy 28 - 29.Guilherme Bravo 28 - 29.Sal D'amato 28 - 29.,UFC 227: Dillashaw vs. Garbrandt 2 ,Dynamite,Magnum
4745,Marlon Vera vs. Wulijiburen,W/L,Bantamweight Bout,KO/TKO ,2,4:53,3 Rnd (5-5-5),Frank Trigg,Punch to Body At Distance ,UFC 227: Dillashaw vs. Garbrandt 2 ,Chito,Beast Master
4744,Eddie Alvarez vs. Dustin Poirier,L/W,Lightweight Bout,KO/TKO ,2,4:05,5 Rnd (5-5-5-5-5),Marc Goddard,Punches to Head At Distance ,UFC Fight Night: Alvarez vs. Poirier 2 ,,The Diamond
4743,Jose Aldo vs. Jeremy Stephens,W/L,Featherweight Bout,KO/TKO ,1,4:19,3 Rnd (5-5-5),Yves Lavigne,Punches to Body At Distance ,UFC Fight Night: Alvarez vs. Poirier 2 ,,Lil' Heathen
4742,Joanna Jedrzejczyk vs. Tecia Pennington,W/L,Women's Strawweight Bout,Decision - Unanimous ,3,5:00,3 Rnd (5-5-5),Keith Peterson,Sal D'amato 27 - 30.Tony Weeks 27 - 30.Jason Rodgers 27 - 30.,UFC Fight Night: Alvarez vs. Poirier 2 ,,Tiny Tornado
4741,Alexander Hernandez vs. Olivier Aubin-Mercier,W/L,Lightweight Bout,Decision - Unanimous ,3,5:00,3 Rnd (5-5-5),,Greg Jackson 27 - 30.Derek Cleary 28 - 29.Chris Lee 28 - 29.,UFC Fight Night: Alvarez vs. Poirier 2 ,El Gran Chango,The Canadian Gangster
4740,Jordan Mein vs. Alex Morono,W/L,Welterweight Bout,Decision - Unanimous ,3,5:00,3 Rnd (5-5-5),Keith Peterson,Derek Cleary 28 - 29.Chris Lee 28 - 29.Greg Jackson 28 - 29.,UFC Fight Night: Alvarez vs. Poirier 2 ,Young Gun,The Great White
4739,Hakeem Dawodu vs. Austin Arnett,W/L,Featherweight Bout,Decision - Unanimous ,3,5:00,3 Rnd (5-5-5),Yves Lavigne,Sal D'amato 27 - 30.Tony Weeks 27 - 30.Jason Rodgers 27 - 30.,UFC Fight Night: Alvarez vs. Poirier 2 ,Mean,
4738,Kajan Johnson vs. Islam Makhachev,L/W,Lightweight Bout,Submission ,1,4:43,3 Rnd (5-5-5),Andy Social,Armbar From Mount ,UFC Fight Night: Alvarez vs. Poirier 2 ,Ragin',
4737,Gadzhimurad Antigulov vs. Ion Cutelaba,L/W,Light Heavyweight Bout,KO/TKO ,1,4:25,3 Rnd (5-5-5),Marc Goddard,Elbows to Head In Clinch ,UFC Fight Night: Alvarez vs. Poirier 2 ,,The Hulk
4736,John Makdessi vs. Ross Pearson,W/L,Lightweight Bout,Decision - Unanimous ,3,5:00,3 Rnd (5-5-5),Yves Lavigne,Derek Cleary 26 - 30.Chris Lee 27 - 29.Greg Jackson 28 - 29.,UFC Fight Night: Alvarez vs. Poirier 2 ,The Bull,The Real Deal
4735,Alexis Davis vs. Katlyn Cerminara,L/W,Women's Flyweight Bout,Decision - Unanimous ,3,5:00,3 Rnd (5-5-5),Andy Social,Sal D'amato 28 - 29.Tony Weeks 28 - 29.Jason Rodgers 27 - 30.,UFC Fight Night: Alvarez vs. Poirier 2 ,,Blonde Fighter
4734,Dustin Ortiz vs. Matheus Nicolau,W/L,Flyweight Bout,KO/TKO ,1,3:49,3 Rnd (5-5-5),Keith Peterson,Kick to Head At Distance ,UFC Fight Night: Alvarez vs. Poirier 2 ,,
4733,Randa Markos vs. Nina Nunes,L/W,Women's Strawweight Bout,Decision - Unanimous ,3,5:00,3 Rnd (5-5-5),Yves Lavigne,Sal D'amato 28 - 29.Tony Weeks 28 - 29.Jason Rodgers 28 - 29.,UFC Fight Night: Alvarez vs. Poirier 2 ,Quiet Storm,
4732,Devin Powell vs. Alvaro Herrera Mendoza,W/L,Lightweight Bout,KO/TKO ,1,1:52,3 Rnd (5-5-5),Marc Goddard,Kicks to Body At Distance ,UFC Fight Night: Alvarez vs. Poirier 2 ,,Chango
4731,Mauricio Rua vs. Anthony Smith,L/W,Light Heavyweight Bout,KO/TKO ,1,1:29,5 Rnd (5-5-5-5-5),Marc Goddard,Punches to Head At Distance ,UFC Fight Night: Shogun vs. Smith ,Shogun,Lionheart
4730,Glover Teixeira vs. Corey Anderson,L/W,Light Heavyweight Bout,Decision - Unanimous ,3,5:00,3 Rnd (5-5-5),Leon Roberts,Ben Cartlidge 27 - 30.Pawel Harasim 27 - 30.Howard Hughes 27 - 30.,UFC Fight Night: Shogun vs. Smith ,,Overtime
4729,Vitor Miranda vs. Abu Azaitar,L/W,Middleweight Bout,Decision - Unanimous ,3,5:00,3 Rnd (5-5-5),Kevin Sataki,Andreas Gruner 27 - 30.Takeo Kobayashi 27 - 30.David Lethaby 28 - 29.,UFC Fight Night: Shogun vs. Smith ,Lex Luthor,Captain Morocco
4728,Marcin Tybura vs. Stefan Struve,W/L,Heavyweight Bout,Decision - Unanimous ,3,5:00,3 Rnd (5-5-5),Marc Goddard,Mark Collett 27 - 30.Andreas Gruner 27 - 30.Pawel Harasim 28 - 29.,UFC Fight Night: Shogun vs. Smith ,Tybur,Skyscraper
4727,Danny Roberts vs. David Zawada,W/L,Welterweight Bout,Decision - Split ,3,5:00,3 Rnd (5-5-5),Leon Roberts,Takeo Kobayashi 30 - 27.Ben Cartlidge 28 - 29.Howard Hughes 28 - 29.,UFC Fight Night: Shogun vs. Smith ,Hot Chocolate,Sagat
4726,Nasrat Haqparast vs. Marc Diakiese,W/L,Lightweight Bout,Decision - Unanimous ,3,5:00,3 Rnd (5-5-5),Tomasz Bronder,Mark Collett 27 - 30.Andreas Gruner 27 - 30.David Lethaby 26 - 30.,UFC Fight Night: Shogun vs. Smith ,,Bonecrusher
4725,Nick Hein vs. Damir Hadzovic,L/W,Lightweight Bout,Decision - Split ,3,5:00,3 Rnd (5-5-5),Rich Mitchell,Ben Cartlidge 28 - 29.Howard Hughes 29 - 28.Pawel Harasim 28 - 29.,UFC Fight Night: Shogun vs. Smith ,Sergeant,The Bosnian Bomber
4724,Emil Meek vs. Bartosz Fabinski,L/W,Welterweight Bout,Decision - Unanimous ,3,5:00,3 Rnd (5-5-5),Kevin Sataki,Mark Collett 27 - 30.Takeo Kobayashi 28 - 29.David Lethaby 28 - 29.,UFC Fight Night: Shogun vs. Smith ,Valhalla,The Butcher
4723,Khalid Taha vs. Nad Narimani,L/W,Featherweight Bout,Decision - Unanimous ,3,5:00,3 Rnd (5-5-5),Marc Goddard,Ben Cartlidge 27 - 30.Andreas Gruner 27 - 30.Pawel Harasim 27 - 30.,UFC Fight Night: Shogun vs. Smith ,The Warrior,Smiler
4722,Justin Ledet vs. Aleksandar Rakic,L/W,Light Heavyweight Bout,Decision - Unanimous ,3,5:00,3 Rnd (5-5-5),Leon Roberts,David Lethaby 25 - 30.Howard Hughes 24 - 30.Takeo Kobayashi 24 - 30.,UFC Fight Night: Shogun vs. Smith ,El Blanco,Rocket
4721,Davey Grant vs. Manny Bermudez,L/W,Bantamweight Bout,Submission ,1,0:59,3 Rnd (5-5-5),Tomaz Bendy,Triangle Choke On Ground ,UFC Fight Night: Shogun vs. Smith ,Dangerous,The Bermudez Triangle
4720,Jeremy Kimball vs. Darko Stosic,L/W,Light Heavyweight Bout,KO/TKO ,1,3:13,3 Rnd (5-5-5),Rich Mitchell,Elbows to Head On Ground ,UFC Fight Night: Shogun vs. Smith ,,
4719,Damian Stasiak vs. Pingyuan Liu,L/W,Bantamweight Bout,Decision - Unanimous ,3,5:00,3 Rnd (5-5-5),Kevin Sataki,Mark Collett 27 - 30.Andreas Gruner 28 - 29.David Lethaby 28 - 29.,UFC Fight Night: Shogun vs. Smith ,Webster,
4718,Junior Dos Santos vs. Blagoy Ivanov,W/L,Heavyweight Bout,Decision - Unanimous ,5,5:00,5 Rnd (5-5-5-5-5),Herb Dean,Dave Hagen 45 - 50.Tim Turner 45 - 50.Tony Weeks 45 - 50.,UFC Fight Night: Dos Santos vs. Ivanov ,Cigano,Baga
4717,Sage Northcutt vs. Zak Ottow,W/L,Welterweight Bout,KO/TKO ,2,3:13,3 Rnd (5-5-5),Jason Herzog,Punch to Head On Ground ,UFC Fight Night: Dos Santos vs. Ivanov ,Super,The Barbarian
4716,Dennis Bermudez vs. Ricky Glenn,L/W,Featherweight Bout,Decision - Split ,3,5:00,3 Rnd (5-5-5),Tom Supnet,Tim Turner 29 - 28.Mike Mikkelsen 27 - 30.Tony Weeks 28 - 29.,UFC Fight Night: Dos Santos vs. Ivanov ,The Menace,The Gladiator
4715,Randy Brown vs. Niko Price,L/W,Welterweight Bout,KO/TKO ,2,1:09,3 Rnd (5-5-5),Herb Dean,Punch to Head From Bottom ,UFC Fight Night: Dos Santos vs. Ivanov ,Rudeboy,The Hybrid
4714,Myles Jury vs. Chad Mendes,L/W,Featherweight Bout,KO/TKO ,1,2:52,3 Rnd (5-5-5),Jason Herzog,Punch to Head At Distance ,UFC Fight Night: Dos Santos vs. Ivanov ,Fury,Money
4713,Cat Zingano vs. Marion Reneau,W/L,Women's Bantamweight Bout,Decision - Unanimous ,3,5:00,3 Rnd (5-5-5),Rulon Day,Dave Hagen 27 - 30.Tim Turner 27 - 30.Tony Weeks 26 - 30.,UFC Fight Night: Dos Santos vs. Ivanov ,Alpha,The Belizean Bruiser
4712,Eddie Wineland vs. Alejandro Perez,L/W,Bantamweight Bout,Decision - Unanimous ,3,5:00,3 Rnd (5-5-5),Tom Supnet,Dave Hagen 28 - 29.Tony Weeks 28 - 29.Mike Mikkelsen 28 - 29.,UFC Fight Night: Dos Santos vs. Ivanov ,,Turbo
4711,Darren Elkins vs. Alexander Volkanovski,L/W,Featherweight Bout,Decision - Unanimous ,3,5:00,3 Rnd (5-5-5),Jason Herzog,Tim Turner 27 - 30.Marcos Rosales 28 - 29.Scott Marker 28 - 29.,UFC Fight Night: Dos Santos vs. Ivanov ,The Damage,The Great
4710,Justin Scoggins vs. Said Nurmagomedov,L/W,Flyweight Bout,Decision - Split ,3,5:00,3 Rnd (5-5-5),Rulon Day,Marcos Rosales 28 - 29.Mike Mikkelsen 29 - 28.Dave Hagen 28 - 29.,UFC Fight Night: Dos Santos vs. Ivanov ,,
4709,Kurt Holobaugh vs. Raoni Barcelos,L/W,Featherweight Bout,KO/TKO ,3,1:29,3 Rnd (5-5-5),Herb Dean,Punch to Head At Distance ,UFC Fight Night: Dos Santos vs. Ivanov ,The Hurt,
4708,Liz Carmouche vs. Jennifer Maia,W/L,Women's Flyweight Bout,Decision - Unanimous ,3,5:00,3 Rnd (5-5-5),Tom Supnet,Marcos Rosales 27 - 30.Scott Marker 27 - 30.Dave Hagen 28 - 29.,UFC Fight Night: Dos Santos vs. Ivanov ,Girlrilla,
4707,Mark De La Rosa vs. Elias Garcia,W/L,Flyweight Bout,Submission ,2,2:00,3 Rnd (5-5-5),Rulon Day,Rear Naked Choke ,UFC Fight Night: Dos Santos vs. Ivanov ,Bumblebee,
4706,Jessica Aguilar vs. Jodie Esquibel,W/L,Women's Strawweight Bout,Decision - Unanimous ,3,5:00,3 Rnd (5-5-5),Herb Dean,27 - 30.28 - 29.28 - 29.,UFC Fight Night: Dos Santos vs. Ivanov ,Jag,
4705,Stipe Miocic vs. Daniel Cormier,L/W,UFC Heavyweight Title Bout,KO/TKO ,1,4:33,5 Rnd (5-5-5-5-5),Marc Goddard,Punches to Head In Clinch ,UFC 226: Miocic vs. Cormier ,,DC
4704,Francis Ngannou vs. Derrick Lewis,L/W,Heavyweight Bout,Decision - Unanimous ,3,5:00,3 Rnd (5-5-5),Herb Dean,Derek Cleary 28 - 29.Junichiro Kamijo 28 - 29.Sal D'amato 27 - 30.,UFC 226: Miocic vs. Cormier ,The Predator,The Black Beast
4703,Paul Felder vs. Mike Perry,L/W,Welterweight Bout,Decision - Split ,3,5:00,3 Rnd (5-5-5),Marc Goddard,Mike Bell 28 - 29.Dave Hagen 29 - 28.Chris Lee 28 - 29.,UFC 226: Miocic vs. Cormier ,The Irish Dragon,Platinum
4702,Michael Chiesa vs. Anthony Pettis,L/W,Lightweight Bout,Submission ,2,0:52,3 Rnd (5-5-5),Herb Dean,Triangle Choke From Bottom Guard ,UFC 226: Miocic vs. Cormier ,Maverick,Showtime
4701,Gokhan Saki vs. Khalil Rountree Jr.,L/W,Light Heavyweight Bout,KO/TKO ,1,1:36,3 Rnd (5-5-5),Jason Herzog,Punches to Head At Distance ,UFC 226: Miocic vs. Cormier ,The Rebel,
4700,Uriah Hall vs. Paulo Costa,L/W,Middleweight Bout,KO/TKO ,2,2:38,3 Rnd (5-5-5),Mark Smith,Punches to Body At Distance ,UFC 226: Miocic vs. Cormier ,Prime Time,The Eraser
4699,Raphael Assuncao vs. Rob Font,W/L,Bantamweight Bout,Decision - Unanimous ,3,5:00,3 Rnd (5-5-5),Marc Goddard,Mike Bell 27 - 30.Dave Hagen 27 - 30.Rick Winter 27 - 30.,UFC 226: Miocic vs. Cormier ,,
4698,Lando Vannata vs. Drakkar Klose,L/W,Lightweight Bout,Decision - Unanimous ,3,5:00,3 Rnd (5-5-5),Mark Smith,Sal D'amato 27 - 30.Junichiro Kamijo 27 - 30.Adalaide Byrd 27 - 30.,UFC 226: Miocic vs. Cormier ,Groovy,
4697,Curtis Millender vs. Max Griffin,W/L,Welterweight Bout,Decision - Unanimous ,3,5:00,3 Rnd (5-5-5),Jason Herzog,Derek Cleary 28 - 29.Dave Hagen 28 - 29.Rick Winter 28 - 29.,UFC 226: Miocic vs. Cormier ,Curtious,Pain
4696,Dan Hooker vs. Gilbert Burns,W/L,Lightweight Bout,KO/TKO ,1,2:28,3 Rnd (5-5-5),Mark Smith,Punches to Head At Distance ,UFC 226: Miocic vs. Cormier ,The Hangman,Durinho
4695,Jamie Moyle vs. Emily Whitmire,L/W,Women's Strawweight Bout,Decision - Unanimous ,3,5:00,3 Rnd (5-5-5),Jason Herzog,Chris Lee 28 - 29.Rick Winter 28 - 29.Junichiro Kamijo 28 - 29.,UFC 226: Miocic vs. Cormier ,,Spitfire
4694,Brad Tavares vs. Israel Adesanya,L/W,Middleweight Bout,Decision - Unanimous ,5,5:00,5 Rnd (5-5-5-5-5),Herb Dean,Chris Lee 46 - 49.Derek Cleary 45 - 50.Sal D'amato 45 - 50.,The Ultimate Fighter: Undefeated Finale ,,The Last Stylebender
4693,Michael Trizano vs. Joe Giannetti,W/L,Ultimate Fighter 27 Lightweight Tournament Title Bout,Decision - Split ,3,5:00,3 Rnd + OT (5-5-5-5),Marc Goddard,Dave Hagen 28 - 29.Glenn Trowbridge 29 - 28.Junichiro Kamijo 28 - 29.,The Ultimate Fighter: Undefeated Finale ,The Lone Wolf,
4692,Jay Cucciniello vs. Brad Katona,L/W,Ultimate Fighter 27 Featherweight Tournament Title Bout,Decision - Unanimous ,3,5:00,3 Rnd + OT (5-5-5-5),Herb Dean,Mike Bell 26 - 30.Sal D'amato 26 - 30.Adalaide Byrd 26 - 30.,The Ultimate Fighter: Undefeated Finale ,,Superman
4691,Alex Caceres vs. Martin Bravo,W/L,Featherweight Bout,Decision - Split ,3,5:00,3 Rnd (5-5-5),Mark Smith,Rick Winter 29 - 28.Dave Hagen 28 - 29.Derek Cleary 28 - 29.,The Ultimate Fighter: Undefeated Finale ,Bruce Leeroy,El Toro
